n_voxels,volume_ml,elongation,wall_contact_fraction,centroid_wall_distance_mm,compactness,filename,fold,component_id,label
12,0.025380477905273438,3.989574663520162,0.9166666666666666,0.650390625,0.3,20251028015-1.nii.gz,train,468,0
5,0.010575199127197265,50.0,0.0,1.30078125,0.625,20251028015-1.nii.gz,train,472,0
5,0.010575199127197265,50.0,0.0,11.994383610244308,0.5,20251028015-1.nii.gz,train,473,0
9422,19.927905235290527,7.744580368295966,0.0,15.826030626529374,0.1432829465616351,20251028015-1.nii.gz,train,474,0
18,0.03807071685791016,6.442022242476552,0.8888888888888888,0.9197912427153138,0.17142857142857143,20251028015-1.nii.gz,train,476,0
311,0.6577773857116699,1.9144301632474858,0.0,23.7735393119585,0.5380622837370242,20251028015-1.nii.gz,train,477,0
20,0.04230079650878906,50.0,1.0,1.454317649428574,0.5714285714285714,20251028015-1.nii.gz,train,479,0
5,0.010575199127197265,50.0,0.0,10.469077944956668,0.5,20251028015-1.nii.gz,train,481,0
5,0.010575199127197265,17.17263251328024,1.0,0.650390625,0.20833333333333334,20251028015-1.nii.gz,train,482,0
106,0.22419422149658202,3.4391827664860064,0.0,37.86312881607483,0.4015151515151515,20251028015-1.nii.gz,train,484,0
14,0.029610557556152342,4.786201920564848,0.8571428571428571,0.9197912427153138,0.35,20251028015-1.nii.gz,train,488,0
17,0.035955677032470705,16.20074681660484,0.9411764705882353,0.650390625,0.18888888888888888,20251028015-1.nii.gz,train,491,0
194,0.4103177261352539,3.955222165638128,0.5103092783505154,1.454317649428574,0.189453125,20251028015-1.nii.gz,train,493,0
6,0.012690238952636719,50.0,0.0,1.454317649428574,0.6666666666666666,20251028015-1.nii.gz,train,498,0
5,0.010575199127197265,50.0,0.0,11.618178468368075,0.3333333333333333,20251028015-1.nii.gz,train,500,0
5,0.010575199127197265,18.578985742343846,1.0,0.650390625,0.20833333333333334,20251028015-1.nii.gz,train,501,0
13179,27.874109859466554,2.9789837807707356,0.0,29.98223567167035,0.25960799763616665,20251028015-1.nii.gz,train,505,0
25,0.05287599563598633,3.7272480170750164,0.68,1.454317649428574,0.4166666666666667,20251028015-1.nii.gz,train,506,0
8,0.016920318603515627,16.346698769761222,0.875,0.9197912427153138,0.2222222222222222,20251028015-1.nii.gz,train,507,0
47,0.0994068717956543,21.787528377023104,0.8723404255319149,0.650390625,0.050213675213675216,20251028015-1.nii.gz,train,510,0
8,0.016920318603515627,50.0,1.0,0.650390625,0.5714285714285714,20251028015-1.nii.gz,train,513,0
5,0.010575199127197265,50.0,0.0,1.30078125,0.5555555555555556,20251028015-1.nii.gz,train,515,0
17,0.035955677032470705,7.249024782767193,0.9411764705882353,0.650390625,0.10119047619047619,20251028015-1.nii.gz,train,517,0
8,0.016920318603515627,16.346698769761222,0.875,0.9197912427153138,0.2222222222222222,20251028015-1.nii.gz,train,518,0
479,1.0131040763854982,4.285913024710408,0.49478079331941544,0.650390625,0.08959970071081183,20251028015-1.nii.gz,train,521,0
44,0.09306175231933594,50.0,0.0,11.834617294357527,0.39285714285714285,20251028015-1.nii.gz,train,525,0
7,0.014805278778076171,50.0,0.0,1.454317649428574,0.7777777777777778,20251028015-1.nii.gz,train,526,0
230,0.48645915985107424,6.667662913902924,0.6304347826086957,0.650390625,0.10267857142857142,20251028015-1.nii.gz,train,527,0
93,0.19669870376586915,10.07707745582804,0.5483870967741935,1.30078125,0.06038961038961039,20251028015-1.nii.gz,train,530,0
1629,3.4453998756408692,2.1194457028018205,0.0,46.52043937291933,0.4070464767616192,20251028015-1.nii.gz,train,532,0
327,0.6916180229187012,4.533616743327655,0.5749235474006116,0.9197912427153138,0.09123883928571429,20251028015-1.nii.gz,train,534,0
5,0.010575199127197265,50.0,1.0,0.650390625,0.5,20251028015-1.nii.gz,train,535,0
7,0.014805278778076171,50.0,1.0,0.650390625,0.4375,20251028015-1.nii.gz,train,537,0
6,0.012690238952636719,50.0,1.0,0.650390625,0.75,20251028015-1.nii.gz,train,538,0
133,0.28130029678344726,6.074326921621988,0.0,12.150299577198655,0.30227272727272725,20251028015-1.nii.gz,train,540,0
28,0.059221115112304684,5.347325472576194,0.0,48.44908387505918,0.2916666666666667,20251028015-1.nii.gz,train,541,0
6,0.012690238952636719,50.0,1.0,0.650390625,0.6,20251028015-1.nii.gz,train,542,0
6,0.012690238952636719,50.0,0.0,1.30078125,1.0,20251028015-1.nii.gz,train,543,0
12,0.025380477905273438,6.502779022727942,0.0,11.939584759723394,0.5,20251028015-1.nii.gz,train,547,0
14,0.029610557556152342,6.471854441811477,0.0,31.70946125392098,0.4375,20251028015-1.nii.gz,train,556,0
13,0.02749551773071289,50.0,0.0,1.30078125,0.18055555555555555,20251028015-1.nii.gz,train,559,0
7,0.014805278778076171,50.0,0.0,1.454317649428574,0.4375,20251028015-1.nii.gz,train,560,0
34,0.07191135406494141,6.253273194372418,0.5,0.650390625,0.17708333333333334,20251028015-1.nii.gz,train,561,0
5,0.010575199127197265,50.0,1.0,0.650390625,0.3125,20251028015-1.nii.gz,train,562,0
301,0.6366269874572754,6.046556552938423,0.5614617940199336,0.9197912427153138,0.09709677419354838,20251028015-1.nii.gz,train,563,0
5,0.010575199127197265,50.0,0.2,1.454317649428574,0.3333333333333333,20251028015-1.nii.gz,train,567,0
7,0.014805278778076171,50.0,0.0,12.628301660878028,0.5833333333333334,20251028015-1.nii.gz,train,575,0
6,0.012690238952636719,50.0,1.0,0.650390625,0.6,20251028015-1.nii.gz,train,580,0
6,0.012690238952636719,50.0,0.0,44.60798132434657,0.6666666666666666,20251028015-1.nii.gz,train,583,0
6,0.012690238952636719,50.0,1.0,0.9197912427153138,0.1875,20251028015-1.nii.gz,train,587,0
36,0.07614143371582031,2.710669594376925,0.0,11.189743413770293,0.2857142857142857,20251028015-1.nii.gz,train,588,0
5,0.010575199127197265,50.0,1.0,0.650390625,0.625,20251028015-1.nii.gz,train,589,0
143,0.3024506950378418,2.680204163723533,0.0,40.1423399823557,0.22916666666666666,20251028015-1.nii.gz,train,593,0
648,1.3705458068847656,5.468414275040576,0.0,12.561129367130299,0.24434389140271492,20251028015-1.nii.gz,train,596,0
103,0.21784910202026367,4.305557330537773,0.6407766990291263,0.650390625,0.14425770308123248,20251028015-1.nii.gz,train,597,0
45,0.0951767921447754,4.149701742808898,0.6888888888888889,0.9197912427153138,0.25,20251028015-1.nii.gz,train,598,0
33,0.06979631423950196,3.8782864628918365,0.696969696969697,1.30078125,0.4714285714285714,20251028015-1.nii.gz,train,606,0
1414,2.9906663131713866,29.696467652339994,0.16548797736916548,3.679164970861255,0.021073025335320416,20251028015-1.nii.gz,train,609,0
24,0.050760955810546876,4.622867532656905,0.0,24.65572906833447,0.34285714285714286,20251028015-1.nii.gz,train,610,0
104,0.21996414184570312,5.576203974629794,0.6538461538461539,1.30078125,0.2751322751322751,20251028015-1.nii.gz,train,615,0
27,0.05710607528686523,8.16067987512619,0.9629629629629629,0.650390625,0.15428571428571428,20251028015-1.nii.gz,train,618,0
246,0.5202997970581055,3.5875648118866925,0.0,23.977288308194023,0.36607142857142855,20251028015-1.nii.gz,train,620,0
172,0.3637868499755859,3.5199763456659046,0.011627906976744186,10.209313378032771,0.5308641975308642,20251028015-1.nii.gz,train,623,0
36,0.07614143371582031,4.4913877089121055,0.75,0.9197912427153138,0.36,20251028015-1.nii.gz,train,624,0
6,0.012690238952636719,15.97328068635396,0.8333333333333334,0.9197912427153138,0.5,20251028015-1.nii.gz,train,627,0
537,1.1357763862609864,3.0473241490024323,0.0,12.949180453374742,0.43028846153846156,20251028015-1.nii.gz,train,629,0
54,0.11421215057373046,1.7543210465326624,0.0,37.54280942701081,0.3,20251028015-1.nii.gz,train,633,0
49,0.1036369514465332,11.994639924053164,0.7142857142857143,1.454317649428574,0.06282051282051282,20251028015-1.nii.gz,train,635,0
41,0.08671663284301757,3.6289577175641554,0.6829268292682927,1.8395824854306275,0.5125,20251028015-1.nii.gz,train,638,0
10,0.02115039825439453,4.862120606625256,0.8,0.9197912427153138,0.4166666666666667,20251028015-1.nii.gz,train,639,0
18,0.03807071685791016,5.637251396196384,0.6666666666666666,1.454317649428574,0.3,20251028015-1.nii.gz,train,643,0
5,0.010575199127197265,13.27100304947207,1.0,0.650390625,0.3125,20251028015-1.nii.gz,train,644,0
21,0.04441583633422851,5.3945999894671255,0.9047619047619048,0.0,0.14583333333333334,20251028015-1.nii.gz,train,647,0
15,0.031725597381591794,50.0,1.0,0.650390625,0.0505050505050505,20251028015-1.nii.gz,train,649,0
51,0.10786703109741211,13.628385442295157,0.7843137254901961,0.9197912427153138,0.061004784688995214,20251028015-1.nii.gz,train,650,0
15,0.031725597381591794,15.162978647961841,0.9333333333333333,0.650390625,0.08522727272727272,20251028015-1.nii.gz,train,656,0
2642,5.587935218811035,9.685992622714883,0.16956850870552612,1.951171875,0.11087795870404565,20251028015-1.nii.gz,train,658,0
322,0.6810428237915039,18.86713522964786,0.6645962732919255,0.9197912427153138,0.01769230769230769,20251028015-1.nii.gz,train,659,0
79,0.1670881462097168,18.462679650041267,0.5949367088607594,1.454317649428574,0.01462962962962963,20251028015-1.nii.gz,train,671,0
154,0.3257161331176758,8.555705387959923,0.4805194805194805,1.30078125,0.07946336429308566,20251028015-1.nii.gz,train,674,0
9,0.01903535842895508,50.0,0.6666666666666666,1.30078125,0.75,20251028015-1.nii.gz,train,682,0
34,0.07191135406494141,13.841272685073323,0.6470588235294118,0.650390625,0.09340659340659341,20251028015-1.nii.gz,train,686,0
13,0.02749551773071289,17.967400471457637,0.9230769230769231,1.30078125,0.24074074074074073,20251028015-1.nii.gz,train,689,0
7,0.014805278778076171,18.173993989124227,1.0,0.650390625,0.2916666666666667,20251028015-1.nii.gz,train,690,0
280,1.4476575396736735,6.231604877376133,0.575,2.115234375,0.019230769230769232,20251028023-1.nii.gz,holdout,2,0
11,0.056872260487180026,50.0,1.0,0.705078125,0.55,20251028023-1.nii.gz,holdout,4,0
97,0.5015099333869512,19.99450576255941,0.6597938144329897,0.705078125,0.06024844720496894,20251028023-1.nii.gz,holdout,6,0
35,0.1809571924592092,14.000123667078158,1.0,0.9971310469075924,0.12962962962962962,20251028023-1.nii.gz,holdout,8,0
22,0.11374452097436005,19.97222126148023,0.5909090909090909,0.9971310469075924,0.052884615384615384,20251028023-1.nii.gz,holdout,9,0
9,0.04653184948951093,50.0,1.0,0.9971310469075924,0.3,20251028023-1.nii.gz,holdout,10,0
68,0.3515739739207493,30.360284871495587,0.8676470588235294,0.705078125,0.22666666666666666,20251028023-1.nii.gz,holdout,16,0
25,0.1292551374708637,25.525007711390003,0.92,0.705078125,0.1388888888888889,20251028023-1.nii.gz,holdout,18,0
10,0.05170205498834548,50.0,1.0,0.705078125,0.2222222222222222,20251028023-1.nii.gz,holdout,19,0
31,0.160276370463871,16.935703790785528,0.8709677419354839,1.41015625,0.03799019607843137,20251028023-1.nii.gz,holdout,20,0
5,0.02585102749417274,50.0,1.0,0.705078125,0.4166666666666667,20251028023-1.nii.gz,holdout,21,0
6,0.031021232993007287,50.0,1.0,0.705078125,0.375,20251028023-1.nii.gz,holdout,22,0
11,0.056872260487180026,30.975693235191272,1.0,0.705078125,0.2619047619047619,20251028023-1.nii.gz,holdout,23,0
6,0.031021232993007287,50.0,1.0,0.705078125,1.0,20251028023-1.nii.gz,holdout,25,0
29,0.1499359594662019,25.25615527939696,0.8620689655172413,0.0,0.1858974358974359,20251028023-1.nii.gz,holdout,26,0
8,0.041361643990676385,50.0,1.0,0.705078125,0.38095238095238093,20251028023-1.nii.gz,holdout,27,0
5,0.02585102749417274,50.0,1.0,0.705078125,0.3333333333333333,20251028023-1.nii.gz,holdout,30,0
9070,46.893763874429354,16.646590450925,0.2794928335170893,0.0,0.091868568187343,20251028023-1.nii.gz,holdout,34,0
133,0.6876373313449949,16.643344568884554,0.39097744360902253,1.576602616948094,0.09236111111111112,20251028023-1.nii.gz,holdout,36,0
13897,71.85034581730372,11.48261121940871,0.12578254299489097,9.87109375,0.009099218607794017,20251028023-1.nii.gz,holdout,37,0
17,0.08789349348018732,26.43427119028149,0.8235294117647058,0.705078125,0.17346938775510204,20251028023-1.nii.gz,holdout,41,0
17,0.08789349348018732,12.537488871507865,0.0,11.28125,0.40476190476190477,20251028023-1.nii.gz,holdout,44,0
17,0.08789349348018732,36.50395525723136,1.0,0.0,0.09444444444444444,20251028023-1.nii.gz,holdout,45,0
7,0.03619143849184184,39.518099436289745,1.0,0.9971310469075924,0.2916666666666667,20251028023-1.nii.gz,holdout,46,0
49,0.25334006944289283,11.35714721413167,0.0,13.17194638849464,0.35,20251028023-1.nii.gz,holdout,48,0
7,0.03619143849184184,25.849761127042072,1.0,0.705078125,0.19444444444444445,20251028023-1.nii.gz,holdout,51,0
6,0.031021232993007287,50.0,0.0,11.986328125,0.6,20251028023-1.nii.gz,holdout,52,0
4093,21.161651106729806,8.721250773219296,0.18372831663816272,0.0,0.029935346088584638,20251028023-1.nii.gz,holdout,53,1
6,0.031021232993007287,50.0,1.0,0.705078125,0.15,20251028023-1.nii.gz,holdout,55,0
5,0.02585102749417274,50.0,1.0,0.705078125,0.2,20251028023-1.nii.gz,holdout,61,0
117,0.6049140433636421,17.683323585952422,0.452991452991453,2.542195332895508,0.04126984126984127,20251028023-1.nii.gz,holdout,66,0
125678,649.7810866825283,4.191642626009688,0.12399147026528111,0.9971310469075924,0.05415987933634993,20251028023-1.nii.gz,holdout,67,1
15,0.07755308248251822,50.0,1.0,0.9971310469075924,0.09259259259259259,20251028023-1.nii.gz,holdout,69,0
11,0.056872260487180026,39.022209793650354,1.0,0.705078125,0.1527777777777778,20251028023-1.nii.gz,holdout,72,0
3831,19.807057266035155,3.097330137433536,0.1232054293918037,0.0,0.1547753716871364,20251028023-1.nii.gz,holdout,73,1
53,0.27402089143823105,23.25043586674654,0.7924528301886793,0.9971310469075924,0.05353535353535353,20251028023-1.nii.gz,holdout,74,0
26,0.13442534296969824,50.0,1.0,0.705078125,0.0663265306122449,20251028023-1.nii.gz,holdout,76,0
1744,9.016838389967452,3.5889222559156786,0.0,19.316651718138257,0.3075837742504409,20251028023-1.nii.gz,holdout,81,0
40,0.20680821995338192,34.34637437008889,0.7,0.705078125,0.062111801242236024,20251028023-1.nii.gz,holdout,83,0
73,0.377425001414922,11.513054539142527,0.6986301369863014,1.576602616948094,0.21726190476190477,20251028023-1.nii.gz,holdout,86,1
12,0.062042465986014574,12.509427147238297,0.8333333333333334,1.41015625,0.5,20251028023-1.nii.gz,holdout,91,0
86,0.44463767289977113,7.1654325147382325,0.6046511627906976,2.115234375,0.2986111111111111,20251028023-1.nii.gz,holdout,92,0
46,0.2378294529463892,10.785748533695466,0.6521739130434783,1.41015625,0.34074074074074073,20251028023-1.nii.gz,holdout,94,1
53,0.27402089143823105,10.73664967036875,0.41509433962264153,0.705078125,0.2676767676767677,20251028023-1.nii.gz,holdout,95,1
1316,6.803990436466266,7.381573958276722,0.2796352583586626,2.229652803360908,0.04607843137254902,20251028023-1.nii.gz,holdout,97,1
91,0.47048870039394386,10.705543516135076,0.5934065934065934,0.9971310469075924,0.15555555555555556,20251028023-1.nii.gz,holdout,98,0
11,0.056872260487180026,50.0,1.0,0.705078125,0.6111111111111112,20251028023-1.nii.gz,holdout,99,0
13,0.06721267148484912,36.51898784539612,1.0,0.705078125,0.13541666666666666,20251028023-1.nii.gz,holdout,101,0
35,0.1809571924592092,5.982454674784856,0.8,1.9942620938151847,0.3645833333333333,20251028023-1.nii.gz,holdout,102,0
28,0.14476575396736735,9.184908683505313,0.6428571428571429,1.576602616948094,0.3111111111111111,20251028023-1.nii.gz,holdout,103,0
41,0.21197842545221646,50.0,0.7560975609756098,0.9971310469075924,0.05466666666666667,20251028023-1.nii.gz,holdout,104,0
21,0.10857431547552551,50.0,1.0,1.41015625,0.65625,20251028023-1.nii.gz,holdout,105,0
3723,19.24867507216102,2.321784117785487,0.4969110932044051,0.0,0.13039366769403193,20251028023-1.nii.gz,holdout,106,0
171,0.8841051403007077,8.524985628799675,0.5906432748538012,1.576602616948094,0.265527950310559,20251028023-1.nii.gz,holdout,107,0
11,0.056872260487180026,22.013065825728653,0.8181818181818182,0.705078125,0.275,20251028023-1.nii.gz,holdout,109,0
9,0.04653184948951093,34.41791232854033,1.0,0.705078125,0.225,20251028023-1.nii.gz,holdout,110,0
21,0.10857431547552551,9.20622022106766,0.7619047619047619,0.705078125,0.35,20251028023-1.nii.gz,holdout,111,0
18,0.09306369897902186,12.827885599283386,0.6666666666666666,0.9971310469075924,0.2,20251028023-1.nii.gz,holdout,112,0
145,0.7496797973310094,19.609415878778158,0.47586206896551725,0.705078125,0.0847953216374269,20251028023-1.nii.gz,holdout,113,1
22,0.11374452097436005,9.128715063885098,0.6818181818181818,1.576602616948094,0.36666666666666664,20251028023-1.nii.gz,holdout,114,0
11,0.056872260487180026,50.0,0.9090909090909091,0.705078125,0.22916666666666666,20251028023-1.nii.gz,holdout,116,1
5699,29.46500113785809,2.813943121214025,0.3172486401123004,4.111276628982722,0.12636363636363637,20251028023-1.nii.gz,holdout,117,0
36,0.18612739795804373,7.509420289598743,0.8888888888888888,1.41015625,0.45,20251028023-1.nii.gz,holdout,118,0
7,0.03619143849184184,50.0,1.0,0.705078125,0.4375,20251028023-1.nii.gz,holdout,119,0
6,0.031021232993007287,50.0,1.0,0.9971310469075924,0.375,20251028023-1.nii.gz,holdout,121,0
236,1.2201684977249534,2.742498650729174,0.7669491525423728,1.41015625,0.20068027210884354,20251028023-1.nii.gz,holdout,125,1
16,0.08272328798135277,26.894158803158135,1.0,1.41015625,0.2,20251028023-1.nii.gz,holdout,126,0
13,0.06721267148484912,18.374001494026707,0.7692307692307693,0.705078125,0.2708333333333333,20251028023-1.nii.gz,holdout,128,1
8,0.041361643990676385,50.0,1.0,0.705078125,0.6666666666666666,20251028023-1.nii.gz,holdout,129,0
5,0.02585102749417274,50.0,1.0,0.705078125,0.5,20251028023-1.nii.gz,holdout,131,0
6,0.031021232993007287,50.0,1.0,0.705078125,0.3,20251028023-1.nii.gz,holdout,133,0
25,0.1292551374708637,36.757247479633364,1.0,0.705078125,0.046992481203007516,20251028023-1.nii.gz,holdout,134,0
7,0.03619143849184184,50.0,0.8571428571428571,0.705078125,0.2916666666666667,20251028023-1.nii.gz,holdout,136,0
5,0.02585102749417274,50.0,1.0,0.9971310469075924,0.5555555555555556,20251028023-1.nii.gz,holdout,146,0
5,0.02585102749417274,50.0,1.0,0.705078125,0.5555555555555556,20251028023-1.nii.gz,holdout,150,0
22,0.11374452097436005,3.1993626466540737,0.0,33.61529747049014,0.36666666666666664,20251028023-1.nii.gz,holdout,151,0
31,0.160276370463871,8.058568087489737,0.8064516129032258,1.41015625,0.24603174603174602,20251028023-1.nii.gz,holdout,157,1
12,0.062042465986014574,10.950955319311191,0.9166666666666666,0.705078125,0.375,20251028023-1.nii.gz,holdout,160,0
12,0.062042465986014574,50.0,0.8333333333333334,0.705078125,0.6,20251028023-1.nii.gz,holdout,164,0
32,0.16544657596270554,8.339815693510566,0.71875,1.41015625,0.4,20251028023-1.nii.gz,holdout,165,0
274,1.4166363066806662,6.98645670217785,0.6021897810218978,1.9942620938151847,0.09060846560846561,20251028023-1.nii.gz,holdout,169,0
36,0.18612739795804373,7.723186065283666,0.0,28.553487812520657,0.45,20251028023-1.nii.gz,holdout,170,0
13,0.06721267148484912,50.0,0.0,1.9942620938151847,0.29545454545454547,20251028023-1.nii.gz,holdout,171,0
5,0.02585102749417274,50.0,1.0,0.705078125,1.0,20251028023-1.nii.gz,holdout,174,0
5,0.02585102749417274,50.0,1.0,0.705078125,1.0,20251028023-1.nii.gz,holdout,176,1
15,0.07755308248251822,50.0,0.6,0.705078125,0.5555555555555556,20251028023-1.nii.gz,holdout,180,1
27,0.1395955484685328,6.270376299010675,0.8148148148148148,1.576602616948094,0.45,20251028023-1.nii.gz,holdout,182,0
5,0.02585102749417274,50.0,0.0,26.802244488117598,0.8333333333333334,20251028023-1.nii.gz,holdout,184,0
7,0.03619143849184184,50.0,1.0,0.705078125,0.4375,20251028023-1.nii.gz,holdout,187,0
6,0.031021232993007287,11.872917347402552,1.0,0.705078125,0.25,20251028023-1.nii.gz,holdout,188,0
13,0.06721267148484912,6.263285316433358,0.9230769230769231,0.705078125,0.13541666666666666,20251028023-1.nii.gz,holdout,189,0
16544,85.53587977271876,4.02718444175126,0.047872340425531915,0.705078125,0.14547500967254054,20251028023-1.nii.gz,holdout,192,1
64,0.3308931519254111,50.0,0.0,36.206980309413,0.7032967032967034,20251028023-1.nii.gz,holdout,193,0
7,0.03619143849184184,50.0,1.0,0.705078125,1.0,20251028023-1.nii.gz,holdout,194,0
11,0.056872260487180026,13.711622823852887,0.9090909090909091,0.705078125,0.1527777777777778,20251028023-1.nii.gz,holdout,198,0
10,0.05170205498834548,16.805801623443866,0.8,0.705078125,0.2777777777777778,20251028023-1.nii.gz,holdout,200,0
40,0.20680821995338192,50.0,0.95,1.576602616948094,0.4,20251028023-1.nii.gz,holdout,202,0
62,0.320552740927742,17.73003457232738,0.7258064516129032,1.41015625,0.2152777777777778,20251028023-1.nii.gz,holdout,203,1
53,0.27402089143823105,6.336798305102723,0.6792452830188679,0.9971310469075924,0.2548076923076923,20251028023-1.nii.gz,holdout,204,0
8,0.041361643990676385,50.0,1.0,0.705078125,0.38095238095238093,20251028023-1.nii.gz,holdout,210,1
6,0.031021232993007287,9.521173114239703,0.8333333333333334,0.9971310469075924,0.3333333333333333,20251028023-1.nii.gz,holdout,211,0
10,0.05170205498834548,9.328806353037248,0.8,0.9971310469075924,0.4166666666666667,20251028023-1.nii.gz,holdout,212,0
12,0.062042465986014574,50.0,0.9166666666666666,0.705078125,0.36363636363636365,20251028023-1.nii.gz,holdout,213,0
53,0.27402089143823105,13.837551056238787,1.0,0.705078125,0.12268518518518519,20251028023-1.nii.gz,holdout,214,0
269,1.3907852791864934,17.069810015770695,0.7881040892193308,0.0,0.04032983508245877,20251028023-1.nii.gz,holdout,216,1
13,0.06721267148484912,29.829549032462086,1.0,0.705078125,0.18055555555555555,20251028023-1.nii.gz,holdout,217,0
6,0.031021232993007287,9.521173114239703,0.8333333333333334,0.9971310469075924,0.3333333333333333,20251028023-1.nii.gz,holdout,218,0
63,0.3257229464265765,3.8114710381688766,0.6507936507936508,1.41015625,0.20192307692307693,20251028023-1.nii.gz,holdout,221,0
54,0.2791910969370656,6.272293638655262,0.4444444444444444,0.0,0.11538461538461539,20251028023-1.nii.gz,holdout,224,1
1082,5.594162349738981,4.732795938812346,0.4390018484288355,3.7969619050303827,0.16129994036970782,20251028023-1.nii.gz,holdout,225,1
13,0.06721267148484912,23.011804102995203,0.9230769230769231,0.705078125,0.14444444444444443,20251028023-1.nii.gz,holdout,226,1
106,0.5480417828764621,17.824556870288575,0.6981132075471698,1.576602616948094,0.027894736842105264,20251028023-1.nii.gz,holdout,228,0
30,0.15510616496503643,8.80452635453613,0.7666666666666667,1.41015625,0.3333333333333333,20251028023-1.nii.gz,holdout,233,0
26,0.13442534296969824,50.0,0.0,10.48173987848043,0.7428571428571429,20251028023-1.nii.gz,holdout,238,0
5,0.02585102749417274,50.0,1.0,0.705078125,0.625,20251028023-1.nii.gz,holdout,242,0
244,1.2615301417156297,3.908894085151117,0.6311475409836066,0.0,0.07644110275689223,20251028023-1.nii.gz,holdout,243,0
74,0.38259520691375654,5.945829821249413,0.6486486486486487,1.9942620938151847,0.5138888888888888,20251028023-1.nii.gz,holdout,245,0
11,0.056872260487180026,50.0,0.9090909090909091,0.9971310469075924,0.55,20251028023-1.nii.gz,holdout,247,0
15,0.07755308248251822,50.0,0.0,1.41015625,0.35714285714285715,20251028023-1.nii.gz,holdout,249,0
44,0.2274890419487201,12.140922348435009,0.6590909090909091,0.9971310469075924,0.16666666666666666,20251028023-1.nii.gz,holdout,250,1
6,0.031021232993007287,50.0,1.0,0.705078125,0.375,20251028023-1.nii.gz,holdout,252,0
7,0.03619143849184184,50.0,1.0,0.705078125,0.5833333333333334,20251028023-1.nii.gz,holdout,253,1
9,0.04653184948951093,12.427534789454816,0.7777777777777778,0.9971310469075924,0.375,20251028023-1.nii.gz,holdout,254,0
65,0.33606335742424565,50.0,1.0,1.9942620938151847,0.5158730158730159,20251028023-1.nii.gz,holdout,255,0
12,0.062042465986014574,50.0,1.0,0.9971310469075924,0.8,20251028023-1.nii.gz,holdout,258,1
61,0.31538253542890743,14.592124793445793,0.9016393442622951,0.9971310469075924,0.4066666666666667,20251028023-1.nii.gz,holdout,260,1
17,0.08789349348018732,50.0,1.0,1.41015625,0.7083333333333334,20251028023-1.nii.gz,holdout,263,1
5,0.02585102749417274,15.23827212754998,0.8,0.9971310469075924,0.4166666666666667,20251028023-1.nii.gz,holdout,264,0
8,0.041361643990676385,50.0,1.0,0.705078125,1.0,20251028023-1.nii.gz,holdout,265,0
74,0.38259520691375654,31.180603693449928,0.918918918918919,0.705078125,0.08564814814814815,20251028023-1.nii.gz,holdout,267,1
696,3.5984630271888456,7.703901582855951,0.2801724137931034,2.115234375,0.11548033847685416,20251028023-1.nii.gz,holdout,269,1
9,0.04653184948951093,7.181554916847117,1.0,0.705078125,0.375,20251028023-1.nii.gz,holdout,271,1
20,0.10340410997669096,14.59792564479365,1.0,0.0,0.18518518518518517,20251028023-1.nii.gz,holdout,272,1
133,0.6876373313449949,8.54012267261739,0.6616541353383458,0.0,0.0655818540433925,20251028023-1.nii.gz,holdout,275,1
116,0.5997438378648076,12.50484701626574,0.7241379310344828,1.41015625,0.16666666666666666,20251028023-1.nii.gz,holdout,277,1
19,0.09823390447785642,50.0,0.0,27.303612768324943,0.7916666666666666,20251028023-1.nii.gz,holdout,282,0
9,0.04653184948951093,18.49121954165082,1.0,0.705078125,0.1875,20251028023-1.nii.gz,holdout,284,1
6,0.031021232993007287,50.0,1.0,0.705078125,0.75,20251028023-1.nii.gz,holdout,285,0
153,0.7910414413216859,12.248304192651398,0.5098039215686274,1.9942620938151847,0.13421052631578947,20251028023-1.nii.gz,holdout,287,0
241,1.2460195252191262,14.023563183383603,0.3900414937759336,0.9971310469075924,0.3442857142857143,20251028023-1.nii.gz,holdout,289,0
9,0.04653184948951093,50.0,0.8888888888888888,0.9971310469075924,0.75,20251028023-1.nii.gz,holdout,291,0
14,0.07238287698368367,23.70264050311835,0.9285714285714286,0.705078125,0.18666666666666668,20251028023-1.nii.gz,holdout,293,1
16,0.08272328798135277,50.0,1.0,1.41015625,0.7619047619047619,20251028023-1.nii.gz,holdout,296,0
103,0.5325311663799585,10.392444893318327,0.8543689320388349,1.9942620938151847,0.12622549019607843,20251028023-1.nii.gz,holdout,300,1
7,0.03619143849184184,50.0,1.0,0.705078125,0.3333333333333333,20251028023-1.nii.gz,holdout,303,0
11,0.056872260487180026,8.945465138706902,1.0,0.9971310469075924,0.4583333333333333,20251028023-1.nii.gz,holdout,305,1
6,0.031021232993007287,50.0,1.0,0.705078125,0.3,20251028023-1.nii.gz,holdout,306,0
13,0.06721267148484912,50.0,0.7692307692307693,0.9971310469075924,0.65,20251028023-1.nii.gz,holdout,308,0
92,0.4756589058927784,9.106642455178724,0.9130434782608695,1.576602616948094,0.1503267973856209,20251028023-1.nii.gz,holdout,309,1
12,0.062042465986014574,50.0,1.0,0.9971310469075924,0.25,20251028023-1.nii.gz,holdout,310,0
118,0.6100842488624767,7.2518431819674225,0.7627118644067796,0.705078125,0.25877192982456143,20251028023-1.nii.gz,holdout,311,1
373,1.9284866510652865,50.0,0.0,29.379568050940843,0.7371541501976284,20251028023-1.nii.gz,holdout,312,0
5,0.02585102749417274,50.0,1.0,0.705078125,1.0,20251028023-1.nii.gz,holdout,315,0
