filepath,filename,status,elapsed_s,volume_reduction,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,error
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028338-1.nii.gz,20251028338-1.nii.gz,ok,3.18631911277771,0.275848388671875,-173.78326416015625,-295.1837329864502,-1220.0999755859375,172.20111083984375,-19.388811111450195,-755.0999755859375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028340-1.nii.gz,20251028340-1.nii.gz,ok,4.057495594024658,0.394989013671875,-193.46875,-299.625,-1687.4000244140625,218.28125,-25.40625,-1132.4000244140625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028342-1.nii.gz,20251028342-1.nii.gz,ok,1.8518824577331543,0.5234375,-150.30886840820312,-294.68400967121124,-491.0535205602646,164.69113159179688,-75.94097864627838,-32.05175054073334,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028343-1.nii.gz,20251028343-1.nii.gz,ok,3.672811985015869,0.27734375,-135.69528198242188,-296.7580738067627,-1565.699951171875,172.30471801757812,-74.1799488067627,-1090.699951171875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028344-1.nii.gz,20251028344-1.nii.gz,ok,3.3593697547912598,0.467041015625,-176.34771728515625,-297.5918960571289,-1257.0,253.24603271484375,-28.185646057128906,-757.0,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028347-1.nii.gz,20251028347-1.nii.gz,ok,3.5114028453826904,0.263671875,-201.69461059570312,-275.6949157714844,-894.9329833984375,195.30538940429688,16.627349853515625,-424.9329833984375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028350-1.nii.gz,20251028350-1.nii.gz,ok,4.453798532485962,0.32946014404296875,-184.78515625,-299.92578125,-2008.9000244140625,208.3984375,-13.24609375,-1398.9000244140625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028351-1.nii.gz,20251028351-1.nii.gz,ok,4.25771164894104,0.4024925231933594,-188.37843322753906,-285.1656188964844,-848.1849975585938,182.09812927246094,-32.251556396484375,-288.18499755859375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028352-1.nii.gz,20251028352-1.nii.gz,ok,3.5689125061035156,0.22836685180664062,-165.01953125,-298.77002334594727,-1151.199951171875,202.876953125,2.5053672790527344,-651.199951171875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028355-1.nii.gz,20251028355-1.nii.gz,ok,5.1618492603302,0.3118934631347656,-220.99371337890625,-269.83998107910156,-79.7509994506836,191.19964599609375,14.904159545898438,605.2490005493164,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028358-1.nii.gz,20251028358-1.nii.gz,ok,3.4656083583831787,0.26953125,-148.49359130859375,-280.49359130859375,-1220.6619873046875,141.50640869140625,-68.65765380859375,-800.6619873046875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028360-1.nii.gz,20251028360-1.nii.gz,ok,3.8463146686553955,0.3457794189453125,-222.22915649414062,-290.4867172241211,-947.52099609375,189.88021850585938,-7.779685974121094,-397.52099609375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028362-1.nii.gz,20251028362-1.nii.gz,ok,4.633935213088989,0.4301185607910156,-193.82052612304688,-282.70880126953125,-957.1859741210938,201.11306762695312,-49.51739501953125,-367.18597412109375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028366-1.nii.gz,20251028366-1.nii.gz,ok,4.645773887634277,0.455078125,-182.05921936035156,-269.5411071777344,-934.8880004882812,227.94078063964844,-46.123138427734375,-364.88800048828125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028366-2.nii.gz,20251028366-2.nii.gz,ok,2.39762282371521,0.2314814814814815,-192.44457995891582,-245.30115163326266,-1228.9769807457924,222.91103920340538,-80.65123622491956,-699.7769897580148,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028367-1.nii.gz,20251028367-1.nii.gz,ok,5.282889366149902,0.177734375,-166.93504333496094,-284.64240646362305,-1259.7550048828125,154.06495666503906,-20.695140838623047,-715.7550048828125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028370-1.nii.gz,20251028370-1.nii.gz,ok,5.088926792144775,0.064453125,-193.76742553710938,-290.329345703125,-860.0390014648438,199.23257446289062,77.340576171875,-270.03900146484375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028371-1.nii.gz,20251028371-1.nii.gz,ok,3.2871363162994385,0.36931610107421875,-200.19529724121094,-278.5766258239746,-160.36907958984375,170.08790588378906,-28.72896957397461,319.63092041015625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028373-1.nii.gz,20251028373-1.nii.gz,ok,3.234637498855591,0.259765625,-182.783203125,-279.1240005493164,-1136.1920166015625,184.216796875,-7.457984924316406,-671.1920166015625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028376-1.nii.gz,20251028376-1.nii.gz,ok,2.6680874824523926,0.03361344537815125,-225.51567593216907,-243.2290349751711,-8.216199278831368,227.66006091237068,24.07739673554903,544.5392745733261,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028387-1.nii.gz,20251028387-1.nii.gz,ok,3.4455432891845703,0.357421875,-149.12734985351562,-283.6067199707031,-839.9119873046875,220.87265014648438,-45.852813720703125,-339.9119873046875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028388-1.nii.gz,20251028388-1.nii.gz,ok,3.725519895553589,0.142578125,-196.58848571777344,-277.1898422241211,-931.4190063476562,176.41151428222656,42.628517150878906,-421.41900634765625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028389-1.nii.gz,20251028389-1.nii.gz,ok,3.7239325046539307,0.353515625,-193.7163543701172,-277.79571533203125,-923.072998046875,219.2836456298828,-10.79766845703125,-423.072998046875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Positive\20251028394-1.nii.gz,20251028394-1.nii.gz,ok,3.5132853984832764,0.23671497584541068,-204.2215975522996,-254.49238204956055,-1225.6379662156105,238.1783949136734,-19.492382049560547,-646.0379760861398,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028001-1.nii.gz,20251028001-1.nii.gz,ok,4.303208827972412,0.24291610717773438,-206.4002685546875,-298.6310729980469,-1263.300048828125,211.8028564453125,26.822052001953125,-708.300048828125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028002-1.nii.gz,20251028002-1.nii.gz,ok,3.5736892223358154,0.2986030578613281,-154.71063232421875,-296.90234375,-302.699951171875,194.61944580078125,-41.005859375,167.300048828125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028004-1.nii.gz,20251028004-1.nii.gz,ok,3.75083065032959,0.39426422119140625,-183.5322723388672,-279.82342529296875,-1029.3270263671875,154.3778839111328,-41.00506591796875,-524.3270263671875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028009-1.nii.gz,20251028009-1.nii.gz,ok,3.990469217300415,0.31827545166015625,-207.9239044189453,-284.9546813964844,-875.7760009765625,167.5331268310547,2.662506103515625,-345.7760009765625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028012-1.nii.gz,20251028012-1.nii.gz,ok,4.158308267593384,0.329498291015625,-188.3601531982422,-278.1539001464844,-1103.4300537109375,238.2804718017578,12.432037353515625,-563.4300537109375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028014-1.nii.gz,20251028014-1.nii.gz,ok,4.929685831069946,0.40180206298828125,-222.21630859375,-290.1803283691406,-134.33999633789062,195.34814453125,-14.090484619140625,490.6600036621094,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028016-1.nii.gz,20251028016-1.nii.gz,ok,4.597289800643921,0.18609619140625,-250.38034057617188,-302.6800842285156,-1580.4000244140625,245.71340942382812,107.47616577148438,-990.4000244140625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028016-2.nii.gz,20251028016-2.nii.gz,ok,4.6442177295684814,0.15234375,-202.32443237304688,-292.244873046875,-1077.6319580078125,233.67556762695312,77.333251953125,-492.6319580078125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028017-1.nii.gz,20251028017-1.nii.gz,ok,2.8478827476501465,0.349609375,-223.1219940185547,-282.1500015258789,-1077.97802734375,160.8780059814453,-32.400001525878906,-677.97802734375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028018-1.nii.gz,20251028018-1.nii.gz,ok,4.4929516315460205,0.3489799499511719,-206.47265625,-294.955078125,-812.7999877929688,203.255859375,-2.53125,-232.79998779296875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028020-1.nii.gz,20251028020-1.nii.gz,ok,4.271080255508423,0.36676025390625,-214.67236328125,-302.2754821777344,-61.86000061035156,251.14794921875,7.029205322265625,508.13999938964844,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028021-1.nii.gz,20251028021-1.nii.gz,ok,2.019798755645752,0.228515625,-243.02543652057648,-259.7003226354718,35.3129768371582,219.93924230337143,-9.388222590088844,604.5989265441895,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028023-2.nii.gz,20251028023-2.nii.gz,ok,3.977614402770996,0.2421875,-155.7097930908203,-285.3580017089844,-1194.5169677734375,181.2902069091797,-29.975189208984375,-679.5169677734375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028028-1.nii.gz,20251028028-1.nii.gz,ok,3.098818302154541,0.49724578857421875,-194.99609375,-301.4265441894531,-1027.0,219.302734375,-65.42263793945312,-597.0,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028029-1.nii.gz,20251028029-1.nii.gz,ok,3.143219470977783,0.41015625,-160.71376037597656,-280.1664047241211,-99.63600158691406,218.28623962402344,-56.615623474121094,360.36399841308594,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028033-1.nii.gz,20251028033-1.nii.gz,ok,4.848009824752808,0.1796875,-188.85638427734375,-285.05585861206055,-552.9669799804688,182.14361572265625,19.280078887939453,-40.96697998046875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028037-1.nii.gz,20251028037-1.nii.gz,ok,3.5570194721221924,0.21484375,-139.43359375,-290.237566947937,-1135.0999755859375,170.56640625,-46.83912944793701,-675.0999755859375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028038-1.nii.gz,20251028038-1.nii.gz,ok,4.133838415145874,0.28896882494004794,-250.62301164865505,-205.03233090043068,12.906395614147286,213.6721099615097,-23.98953241109848,597.4064057469368,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028040-1.nii.gz,20251028040-1.nii.gz,ok,2.9857823848724365,0.4980964660644531,-227.46340942382812,-297.3591613769531,-804.2999877929688,182.65768432617188,-22.402130126953125,-344.29998779296875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028041-1.nii.gz,20251028041-1.nii.gz,ok,1.7919635772705078,0.021653543307086576,-183.05750131607067,-245.7349657043815,-706.2244237661362,212.02674508094788,-52.479667380452156,-211.02757275104528,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028042-1.nii.gz,20251028042-1.nii.gz,ok,4.028066158294678,0.39786529541015625,-210.66253662109375,-295.84875106811523,-1476.199993133545,189.75347900390625,-6.040157318115234,-896.1561527252197,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028043-1.nii.gz,20251028043-1.nii.gz,ok,1.3520736694335938,0.21875,-191.15754294395447,-261.0662956237793,-695.8431152105331,191.2191755771637,-41.0662956237793,-206.4009155035019,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028044-1.nii.gz,20251028044-1.nii.gz,ok,3.480257272720337,0.4221229553222656,-221.5878448486328,-299.6780433654785,-1451.4999799728394,193.3672332763672,-13.898746490478516,-906.2058825492859,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028044-2.nii.gz,20251028044-2.nii.gz,ok,1.3887455463409424,0.265625,-158.19093096256256,-322.384992569685,-834.2260497808456,178.23264980316162,1.4839833080768585,-284.9010375738144,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028045-1.nii.gz,20251028045-1.nii.gz,ok,2.9416706562042236,0.36328125,-177.94485473632812,-295.79023361206055,-1031.489990234375,203.05514526367188,-53.20038986206055,-586.489990234375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028046-1.nii.gz,20251028046-1.nii.gz,ok,3.413308620452881,0.37160491943359375,-205.18905639648438,-291.88145446777344,-1583.5,218.15078735351562,-23.766220092773438,-1078.5,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028047-1.nii.gz,20251028047-1.nii.gz,ok,3.2474822998046875,0.4264030456542969,-216.0859375,-283.85279846191406,-1140.5,234.546875,-5.0637359619140625,-650.5,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028048-1.nii.gz,20251028048-1.nii.gz,ok,3.5264716148376465,0.44660186767578125,-189.875,-297.75,-1480.699951171875,199.5,-12.5,-920.3115997314453,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028049-1.nii.gz,20251028049-1.nii.gz,ok,4.447252511978149,0.3112030029296875,-217.30064392089844,-288.97106170654297,-812.9429931640625,223.76966857910156,40.03870391845703,-197.9429931640625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028050-1.nii.gz,20251028050-1.nii.gz,ok,3.655198097229004,0.2101287841796875,-200.2265625,-300.0625,-1573.4000244140625,194.2265625,13.953125,-1058.4000244140625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028050-2.nii.gz,20251028050-2.nii.gz,ok,4.232970476150513,0.36993408203125,-202.123046875,-296.158203125,-1217.5,217.345703125,-14.5390625,-665.1236338615417,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028053-1.nii.gz,20251028053-1.nii.gz,ok,4.508573770523071,0.22265625,-243.81207275390625,-285.9742202758789,-1272.8489990234375,163.18792724609375,30.404685974121094,-667.8489990234375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028057-1.nii.gz,20251028057-1.nii.gz,ok,2.367363214492798,0.2762430939226519,-185.3844485282899,-243.86533787846568,-483.7086180448531,189.7863826751709,-85.69766768813133,6.29139769077301,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028061-1.nii.gz,20251028061-1.nii.gz,ok,2.4010565280914307,0.0017421602787456303,-200.3112425208093,-271.4410171508789,-1019.8379837870597,201.09640502929688,-31.441017150878906,-497.2374513745308,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028062-1.nii.gz,20251028062-1.nii.gz,ok,3.9847631454467773,0.216796875,-191.69679260253906,-281.54375076293945,-872.2979736328125,209.30320739746094,32.52070236206055,-362.2979736328125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028064-1.nii.gz,20251028064-1.nii.gz,ok,3.6985538005828857,0.359375,-202.2100830078125,-293.42312240600586,-1075.0,214.7899169921875,-26.28249740600586,-560.0,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028068-1.nii.gz,20251028068-1.nii.gz,ok,3.3180832862854004,0.365234375,-207.17205810546875,-289.8688735961914,-62.64899826049805,220.82794189453125,-18.189186096191406,412.35100173950195,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028069-1.nii.gz,20251028069-1.nii.gz,ok,3.633247137069702,0.4376869201660156,-249.046875,-305.0687484741211,-1632.97998046875,232.3984375,-13.076560974121094,-1107.97998046875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028070-1.nii.gz,20251028070-1.nii.gz,ok,1.5165987014770508,0.025193798449612448,-137.45515823364263,-276.29597460851073,-694.466193318367,188.79144975543022,-72.9220111723989,-248.06951439380651,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028073-1.nii.gz,20251028073-1.nii.gz,ok,3.9332523345947266,0.3881988525390625,-197.72100830078125,-275.5422058105469,-158.58200073242188,215.10125732421875,-5.331268310546875,356.4179992675781,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028074-1.nii.gz,20251028074-1.nii.gz,ok,4.116402626037598,0.13671875,-125.05546569824219,-324.95844650268555,-456.62005615234375,214.2804718017578,-32.01609420776367,98.37994384765625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028075-1.nii.gz,20251028075-1.nii.gz,ok,4.057482719421387,0.3133544921875,-188.580078125,-297.68359375,-547.5,217.357421875,19.455078125,22.255020141601562,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028078-1.nii.gz,20251028078-1.nii.gz,ok,2.9329748153686523,0.41162109375,-209.375,-294.375,-445.0999755859375,212.375,-14.375,70.69547510147095,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028080-1.nii.gz,20251028080-1.nii.gz,ok,3.7764925956726074,0.307403564453125,-211.10958862304688,-280.80548095703125,-1044.8050537109375,205.25759887695312,9.83514404296875,-544.8050537109375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028081-1.nii.gz,20251028081-1.nii.gz,ok,3.281480550765991,0.3685951232910156,-175.3973388671875,-285.3440628051758,-1236.6519775390625,169.3096923828125,-34.58234405517578,-756.6519775390625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028082-1.nii.gz,20251028082-1.nii.gz,ok,4.078811883926392,0.5499801635742188,-228.95687866210938,-239.703125,-1370.56396484375,204.32437133789062,-8.3125,-790.56396484375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028087-1.nii.gz,20251028087-1.nii.gz,ok,3.891895294189453,0.5422935485839844,-174.078125,-298.59375,-1851.3001017570496,217.3203125,-33.6328125,-1291.3000483512878,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028088-1.nii.gz,20251028088-1.nii.gz,ok,1.486269474029541,0.234375,-202.32551090419292,-262.0842121988535,-639.2041229009628,196.64528401196003,-37.2921137958765,-129.80098569393158,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028089-1.nii.gz,20251028089-1.nii.gz,ok,3.615690231323242,0.375,-199.716796875,-296.54296875,-1559.699951171875,201.283203125,-45.91796875,-1044.699951171875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028090-1.nii.gz,20251028090-1.nii.gz,ok,3.8945775032043457,0.39190673828125,-190.12820434570312,-300.294132232666,-384.9999694824219,228.47726440429688,-17.778507232666016,165.00003051757812,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028091-1.nii.gz,20251028091-1.nii.gz,ok,3.304049491882324,0.4129486083984375,-201.81857299804688,-277.9929656982422,-825.1950073242188,229.06228637695312,1.5929718017578125,-340.19500732421875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028094-1.nii.gz,20251028094-1.nii.gz,ok,3.528379201889038,0.3887901306152344,-181.880859375,-299.4375,-771.3999633789062,213.8671875,-38.548828125,-306.39996337890625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028095-1.nii.gz,20251028095-1.nii.gz,ok,2.3668174743652344,0.37556212524983346,-162.43420046567928,-278.88002796471125,-1476.915046095848,182.02408093214035,-36.744688510894804,-937.8851729631425,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028096-1.nii.gz,20251028096-1.nii.gz,ok,4.8161656856536865,0.3459930419921875,-223.11000061035156,-281.31561279296875,-59.05400085449219,185.33531188964844,34.34063720703125,540.9459991455078,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028097-1.nii.gz,20251028097-1.nii.gz,ok,2.949979066848755,0.38671875,-178.71192932128906,-278.60546875,-813.0809936523438,182.28807067871094,-57.2109375,-383.08099365234375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028098-1.nii.gz,20251028098-1.nii.gz,ok,2.9499292373657227,0.10693641618497107,-219.10947808623325,-266.9464483037591,-837.7569985985755,225.32626943290234,-33.184542521834345,-353.35700684785843,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028099-1.nii.gz,20251028099-1.nii.gz,ok,3.804154872894287,0.3564414978027344,-203.87646484375,-301.6864700317383,-1604.68994140625,207.76220703125,-11.266548156738281,-1069.68994140625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028101-1.nii.gz,20251028101-1.nii.gz,ok,1.6790332794189453,0.166015625,-217.64384750276804,-263.3917007371783,-1080.5650848150253,227.79131930321455,-10.225169019773602,-551.2010101079941,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028103-1.nii.gz,20251028103-1.nii.gz,ok,4.059651851654053,0.31939697265625,-194.2271270751953,-274.0292510986328,-1343.6729736328125,207.3978729248047,8.064498901367188,-783.6729736328125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028106-1.nii.gz,20251028106-1.nii.gz,ok,4.030948877334595,0.26953125,-214.701171875,-296.990234375,88.20004272460938,194.298828125,1.771484375,643.2000427246094,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028107-1.nii.gz,20251028107-1.nii.gz,ok,3.6447081565856934,0.3154029846191406,-188.6043701171875,-296.9194984436035,-1146.5,173.3702392578125,-25.253482818603516,-631.5,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028109-1.nii.gz,20251028109-1.nii.gz,ok,2.56461763381958,0.2674731182795699,-184.24431742727768,-242.62926985323432,-830.8495443463324,187.06806956231594,-53.43754988908768,-331.74957686662674,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028110-1.nii.gz,20251028110-1.nii.gz,ok,3.2854630947113037,0.23828125,-167.94338989257812,-272.0669689178467,-504.4100036621094,139.05661010742188,-38.21931266784668,-44.410003662109375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028111-1.nii.gz,20251028111-1.nii.gz,ok,1.3573322296142578,0.263671875,-176.0114592909813,-271.3405485674739,-1039.8244171142578,181.3094493150711,-35.252482164651155,-540.8009796142578,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028112-1.nii.gz,20251028112-1.nii.gz,ok,3.130383253097534,0.36328125,-249.13633728027344,-283.66825103759766,-873.802978515625,184.86366271972656,-7.332313537597656,-418.802978515625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028114-1.nii.gz,20251028114-1.nii.gz,ok,1.8863048553466797,0.22594752186588918,-138.36680836603045,-272.61508232099004,-664.2869844662605,176.03654604777694,-78.39924081950448,-198.43070172725947,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028115-1.nii.gz,20251028115-1.nii.gz,ok,3.5368518829345703,0.0522932842391739,-207.3561646938325,-242.24373555928472,-447.8489544391631,245.01308739185333,-2.93751423060894,105.02256631851196,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028117-1.nii.gz,20251028117-1.nii.gz,ok,3.829402446746826,0.2727775573730469,-178.27734375,-292.12890625,-363.39996337890625,185.21875,-18.2421875,166.6481328010559,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028118-1.nii.gz,20251028118-1.nii.gz,ok,3.447504997253418,0.39208984375,-219.76953125,-297.9765625,-328.29998779296875,211.1171875,-21.1015625,166.70001220703125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028119-1.nii.gz,20251028119-1.nii.gz,ok,2.325514078140259,0.08591065292096223,-177.94318866729748,-256.5863265991211,-144.66635465621937,190.71572971343994,-31.586326599121094,380.60330724716187,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028125-1.nii.gz,20251028125-1.nii.gz,ok,1.3375048637390137,0.240234375,-195.5293768644333,-273.8990844413638,-1096.8337432742119,172.4649270027876,-55.71048328280449,-602.6009246706963,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028126-1.nii.gz,20251028126-1.nii.gz,ok,2.26511287689209,0.12650602409638556,-208.36489447951328,-244.6464899145067,-352.46798831224436,203.98236958682537,-42.08606246486306,112.3320037722587,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028129-1.nii.gz,20251028129-1.nii.gz,ok,4.314173698425293,0.4428443908691406,-189.45773315429688,-280.6694641113281,-1219.9420166015625,202.44656372070312,-4.183135986328125,-664.9420166015625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028130-1.nii.gz,20251028130-1.nii.gz,ok,3.077036142349243,0.271484375,-186.22059631347656,-284.2640609741211,-12.876999855041504,167.77940368652344,-26.369529724121094,422.1230001449585,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028131-1.nii.gz,20251028131-1.nii.gz,ok,3.6794512271881104,0.2761383056640625,-170.9228973388672,-299.479923248291,-1545.300048828125,219.3036651611328,-5.643985748291016,-1020.300048828125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028133-1.nii.gz,20251028133-1.nii.gz,ok,3.733217716217041,0.2932281494140625,-160.08953857421875,-290.41515731811523,-1232.866943359375,211.71905517578125,-24.524532318115234,-712.866943359375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028134-1.nii.gz,20251028134-1.nii.gz,ok,4.266686677932739,0.34185028076171875,-191.52899169921875,-290.3089904785156,-996.5789794921875,202.39678955078125,-2.564849853515625,-446.5789794921875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028136-1.nii.gz,20251028136-1.nii.gz,ok,4.233476400375366,0.224609375,-191.46640014648438,-294.15625,-1609.550048828125,158.53359985351562,-22.76953125,-1069.550048828125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028138-1.nii.gz,20251028138-1.nii.gz,ok,3.1496763229370117,0.4915275573730469,-199.92721557617188,-286.5684242248535,-825.2000122070312,192.87942504882812,-50.550846099853516,-360.20001220703125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028141-1.nii.gz,20251028141-1.nii.gz,ok,3.8666329383850098,0.3382110595703125,-189.22564697265625,-296.29793548583984,-1713.699951171875,233.85638427734375,30.385658264160156,-1168.699951171875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028144-1.nii.gz,20251028144-1.nii.gz,ok,3.8998918533325195,0.341796875,-226.5771942138672,-295.6953582763672,-1273.2000122070312,234.4228057861328,7.7362823486328125,-723.2000122070312,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028145-1.nii.gz,20251028145-1.nii.gz,ok,4.389263391494751,0.4861602783203125,-199.1171875,-284.9781188964844,-962.8759765625,239.359375,7.990631103515625,-387.8759765625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028147-1.nii.gz,20251028147-1.nii.gz,ok,1.5561845302581787,0.23828125,-191.04422092437744,-272.9599609375,-1296.9744658470154,208.53323936462402,-27.9599609375,-772.4009795188904,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028150-1.nii.gz,20251028150-1.nii.gz,ok,3.6639914512634277,0.365631103515625,-172.2364959716797,-289.0577697753906,-1178.300048828125,183.3103790283203,-44.799957275390625,-693.300048828125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028151-1.nii.gz,20251028151-1.nii.gz,ok,4.240253448486328,0.263671875,-194.2986602783203,-293.6308403015137,-1612.099853515625,209.7013397216797,3.845722198486328,-1047.099853515625,
